query_name|query_sql|query_description
RQ_CAPA_HSE_ClosedOnTime|SELECT RQ_Last13Months.period, count(PR_ID) AS ClosedOnTime FROM RQ_Last13Months INNER JOIN RQ_PREPA_CAPA_HSE ON ([RQ_PREPA_CAPA_HSE].enddate<RQ_Last13Months.enddate) AND ([RQ_PREPA_CAPA_HSE].enddate>=RQ_Last13Months.startdate) WHERE RQ_PREPA_CAPA_HSE.enddate <= RQ_PREPA_CAPA_HSE.expectedenddate GROUP BY RQ_Last13Months.period; |A DEFINIR
RQ_CAPA_HSE_ExpectedClosure|SELECT RQ_Last13Months.period, count(PR_ID) AS ExpectedClosure FROM RQ_Last13Months INNER JOIN RQ_PREPA_CAPA_HSE ON ([RQ_PREPA_CAPA_HSE].expectedEndDate<RQ_Last13Months.enddate) AND ([RQ_PREPA_CAPA_HSE].expectedEndDate>=RQ_Last13Months.startdate) GROUP BY RQ_Last13Months.period; |A DEFINIR
RQ_CAPA_HSE_MEDIAN_SAMPLE_SIZE|SELECT DISTINCT period, count(pr_id) AS sampleSize FROM RQ_CAPA_HSE_CALCUL_DELAI WHERE period is not null GROUP BY period; |A DEFINIR
RQ_CAPA_TimeLeft|SELECT DateDiff(m,[RQ_Last13Months].[EndDate],[RQ_PREPA_CAPA].[ExpectedEndDate]) AS TimeLeft, * FROM RQ_Last13Months, RQ_PREPA_CAPA WHERE ((RQ_PREPA_CAPA.Enddate is null) or (RQ_PREPA_CAPA.Enddate >= RQ_LAst13Months.enddate)) AND RQ_PREPA_CAPA.startdate < RQ_LAst13Months.enddate; |A DEFINIR
RQ_CAPA_TimeLeft_by_DELAY_RANGE|SELECT RQ_CAPA_TimeLeft.period, TABTranche_KPI103.Tranche_name, Count(RQ_CAPA_TimeLeft.Object) AS ToClose FROM RQ_CAPA_TimeLeft INNER JOIN TABTranche_KPI103 ON (RQ_CAPA_TimeLeft.TimeLeft < TABTranche_KPI103.max) AND (RQ_CAPA_TimeLeft.TimeLeft >= TABTranche_KPI103.min) GROUP BY RQ_CAPA_TimeLeft.period, TABTranche_KPI103.Tranche_name; |A DEFINIR
RQ_CAPA_TimeLeft_by_RANGE|SELECT RQ_CAPA_TimeLeft.period, TABTranche_KPI031_033_034.Tranche_name, Count(RQ_CAPA_TimeLeft.Object) AS ToClose FROM RQ_CAPA_TimeLeft INNER JOIN TABTranche_KPI031_033_034 ON (RQ_CAPA_TimeLeft.TimeLeft < TABTranche_KPI031_033_034.max) AND (RQ_CAPA_TimeLeft.TimeLeft >= TABTranche_KPI031_033_034.min) GROUP BY RQ_CAPA_TimeLeft.period, TABTranche_KPI031_033_034.Tranche_name; |A DEFINIR
RQ_CC_13months_CLOSED|SELECT RQ_Last13Months.period, count( RQ_PREPA_CC.object) AS Closed FROM RQ_Last13Months LEFT JOIN RQ_PREPA_CC ON (RQ_Last13Months.startdate<= RQ_PREPA_CC.endDate) AND (RQ_Last13Months.enddate > RQ_PREPA_CC.endDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_CC_13months_ClosedOnTime|SELECT RQ_Last13Months.period, count( RQ_PREPA_CC.object) AS ClosedOnTime FROM RQ_Last13Months LEFT JOIN RQ_PREPA_CC ON (RQ_Last13Months.startdate<= RQ_PREPA_CC.endDate) AND (RQ_Last13Months.enddate > RQ_PREPA_CC.endDate) WHERE RQ_PREPA_CC.enddate <= RQ_PREPA_CC.ExpectedEndDate GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_CC_13months_CREATED|SELECT RQ_Last13Months.period, count( RQ_PREPA_CC.object) AS Created FROM RQ_Last13Months LEFT JOIN RQ_PREPA_CC ON (RQ_Last13Months.enddate > RQ_PREPA_CC.startdate) AND (RQ_Last13Months.startdate <= RQ_PREPA_CC.StartDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_CC_13months_ExpectedClosure|SELECT RQ_Last13Months.period, count( RQ_PREPA_CC.object) AS ExpectedClosure FROM RQ_Last13Months LEFT JOIN RQ_PREPA_CC ON (RQ_Last13Months.startdate<= RQ_PREPA_CC.ExpectedEndDate) AND (RQ_Last13Months.enddate > RQ_PREPA_CC.ExpectedEndDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_CC_13months_INPROGRESS|SELECT T1.period, count(T2.object) AS InProgress FROM RQ_Last13Months AS T1 LEFT JOIN RQ_PREPA_CC AS T2 ON (T2.enddate is null AND T2.startdate <= T1.enddate) OR (T2.enddate >= T1.enddate AND T2.startdate <= T1.enddate) GROUP BY T1.period ORDER BY T1.period; |A DEFINIR
RQ_CC_Last13Months_STEPGROUP|(select  period,  tranche_name,  T2.*  from (select distinct period, tranche_name, startdate, enddate from rq_last13months, tabtranche_kpi032 where tranche_name = '1_Prepa') as T1 left join RQ_PREPA_CC as T2  on T2.Prepa_startdate < T1.enddate and (T2.Prepa_enddate >= T1.startdate or T2.Prepa_enddate is null))  UNION  (select  period,  tranche_name,  T3.*  from (select distinct period, tranche_name, startdate, enddate from rq_last13months, tabtranche_kpi032 where tranche_name = '2_MeO') as T1 left join RQ_PREPA_CC as T3  on T3.MeO_startdate < T1.enddate and (T3.MeO_enddate >= T1.startdate or T3.MeO_enddate is null))  UNION (select  period,  tranche_name, T4.*  from (select distinct period, tranche_name, startdate, enddate from rq_last13months, tabtranche_kpi032 where tranche_name = '3_postImplement') as T1 left join RQ_PREPA_CC as T4 on T4.Implement_startdate < T1.enddate and (T4.Implement_enddate >= T1.startdate or T4.Implement_enddate is null);); |A DEFINIR
RQ_CC_Last13Months_STEPGROUP_NbCC|SELECT DISTINCT period, tranche_name, count(*) AS NbCC FROM RQ_CC_Last13Months_STEPGROUP GROUP BY period, tranche_name; |A DEFINIR
RQ_CC_TimeLeft|SELECT T1.period, DateDiff(m,T1.[StartDate],T2.[ExpectedEndDate]) AS TimeLeft, T2.object, T2.tranche_name, T2.startdate, T2.enddate, T2.expectedenddate FROM RQ_Last13Months AS T1 LEFT JOIN (SELECT * FROM RQ_CC_Last13MONTHS_STEPGROUP WHERE tranche_name <> '1_Prepa')  AS T2 ON T1.period = T2.period; |A DEFINIR
RQ_CC_TimeLeft_by_RANGE|SELECT RQ_CC_TimeLeft.[period], TABTranche_KPI031_033_034.Tranche_name, Count(RQ_CC_TimeLeft.Object) AS ToClose FROM RQ_CC_TimeLeft INNER JOIN TABTranche_KPI031_033_034 ON (RQ_CC_TimeLeft.TimeLeft < TABTranche_KPI031_033_034.max) AND (RQ_CC_TimeLeft.TimeLeft >= TABTranche_KPI031_033_034.min) GROUP BY RQ_CC_TimeLeft.[period], TABTranche_KPI031_033_034.Tranche_name; |A DEFINIR
RQ_CLAIM_13months_CLOSED|SELECT RQ_Last13Months.period, count( RQ_CLAIM_DISTINCT_DATE.object) AS Closed FROM RQ_Last13Months LEFT JOIN RQ_CLAIM_DISTINCT_DATE ON (RQ_Last13Months.enddate > RQ_CLAIM_DISTINCT_DATE.endDate) AND (RQ_Last13Months.startdate<= RQ_CLAIM_DISTINCT_DATE.endDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_CLAIM_13months_ClosedOnTime|SELECT RQ_Last13Months.period, count( RQ_CLAIM_DISTINCT_DATE.object) AS ClosedOnTime FROM RQ_Last13Months LEFT JOIN RQ_CLAIM_DISTINCT_DATE ON (RQ_Last13Months.startdate<= RQ_CLAIM_DISTINCT_DATE.endDate) AND (RQ_Last13Months.enddate > RQ_CLAIM_DISTINCT_DATE.endDate) WHERE RQ_CLAIM_DISTINCT_DATE.enddate <= RQ_CLAIM_DISTINCT_DATE.expectedEnddate GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_CLAIM_13months_CREATED|SELECT T1.period, count( T2.object) AS Created FROM RQ_Last13Months AS T1 LEFT JOIN RQ_CLAIM_DISTINCT_DATE AS T2 ON (T2.startdate < T1.enddate) AND (T2.startdate >= T1.startdate) GROUP BY T1.period ORDER BY T1.period; |A DEFINIR
RQ_CLAIM_13months_INPROGRESS|SELECT RQ_Last13Months.period, count(RQ_CLAIM_DISTINCT_DATE.object) AS InProgress FROM RQ_Last13Months LEFT JOIN RQ_CLAIM_DISTINCT_DATE ON (RQ_Last13Months.enddate <= RQ_CLAIM_DISTINCT_DATE.enddate or RQ_CLAIM_DISTINCT_DATE.enddate is null) AND (RQ_Last13Months.enddate >RQ_CLAIM_DISTINCT_DATE.startdate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_CLAIM_AGE_by_RANGE|SELECT period, Object, Age, ProductionSite, Tranche_name FROM RQ_CLAIM_AGE_MONTH LEFT JOIN TabTranche_KPI045 ON ([RQ_CLAIM_AGE_MONTH].Age>=TabTranche_KPI045.Min) AND ([RQ_CLAIM_AGE_MONTH].Age<TabTranche_KPI045.Max); |A DEFINIR
RQ_CLAIM_AGE_MONTH|SELECT period, Object, Datediff(d,T2.Startdate,(T1.endDate-1)) AS Age, ProductionSite FROM RQ_Last13Months AS T1, RQ_CLAIM_DISTINCT_DATE AS T2 WHERE (T1.enddate >T2.startdate) AND (T1.enddate < T2.enddate or T2.enddate is null) ORDER BY period; |A DEFINIR
RQ_CLAIM_CALCUL_DELAI|SELECT T1.Object, T1.StartDate AS StartDate, T1.EndDate AS EndDate, DateDiff(d,T1.[Startdate],T1.[EndDate]) AS ProcessTime, T2.Period AS period FROM RQ_CLAIM_DISTINCT_DATE AS T1 LEFT JOIN RQ_Last13Months AS T2 ON (T1.EndDate >= T2.StartDate) AND (T1.EndDate  < T2.EndDate) WHERE T2.Period is not null AND ProductionSite = 'SANOFI'; |A DEFINIR
RQ_CLAIM_CALCUL_MEDIAN|SELECT period, fmediane(RQ_CLAIM_CALCUL_DELAI,ProcessTime,period,[period]) AS Tmedian, 35 AS target FROM RQ_CLAIM_CALCUL_DELAI WHERE period is not null GROUP BY period; |A DEFINIR
RQ_CLAIM_DISTINCT_DATE|SELECT DISTINCT T1.Object, T1.startdate, IIf(T2.Object Is Null,T1.Enddate,T2.Enddate) AS EndDate, T1.ExpectedEndDate, IIf(T2.Object Is Null,T1.ProductionSite,T2.ProductionSite) AS ProductionSite FROM RQ_PREPA_CLAIM AS T1 LEFT JOIN RQ_CLAIM_ONLY_STT AS T2 ON (T1.object = T2.Object) AND (T1.ProductionSite <> T2.ProductionSite); |A DEFINIR
RQ_CLAIM_MEDIAN_SAMPLE_SIZE|SELECT DISTINCT period, count(object) AS SampleSize FROM RQ_CLAIM_CALCUL_DELAI WHERE period is not null GROUP BY period; |A DEFINIR
RQ_CLAIM_Month_Closed_SANOFI|SELECT period, count(Object) AS Closed FROM RQ_Last13Months LEFT JOIN RQ_CLAIM_DISTINCT_DATE ON (RQ_CLAIM_DISTINCT_DATE.EndDate >= RQ_Last13Months.StartDate) AND (RQ_CLAIM_DISTINCT_DATE.EndDate < RQ_Last13Months.EndDate) WHERE ProductionSite = 'SANOFI' GROUP BY period; |A DEFINIR
RQ_CLAIM_Month_Closed_STT|SELECT period, count(Object) AS Closed FROM RQ_Last13Months LEFT JOIN RQ_CLAIM_DISTINCT_DATE ON (RQ_CLAIM_DISTINCT_DATE.EndDate >= RQ_Last13Months.StartDate) AND (RQ_CLAIM_DISTINCT_DATE.EndDate < RQ_Last13Months.EndDate) WHERE ProductionSite = 'STT' GROUP BY period; |A DEFINIR
RQ_CLAIM_Month_ClosureInTime_SANOFI|SELECT period, count(Object) AS ClosureInTime FROM RQ_Last13Months LEFT JOIN RQ_CLAIM_DISTINCT_DATE ON (RQ_CLAIM_DISTINCT_DATE.EndDate >= RQ_Last13Months.StartDate) AND (RQ_CLAIM_DISTINCT_DATE.EndDate < RQ_Last13Months.EndDate) WHERE RQ_CLAIM_DISTINCT_DATE.EndDate <= RQ_CLAIM_DISTINCT_DATE.ExpectedEndDate AND ProductionSite = 'SANOFI' GROUP BY period; |A DEFINIR
RQ_CLAIM_Month_ClosureInTime_STT|SELECT period, count(Object) AS ClosureInTime FROM RQ_Last13Months LEFT JOIN RQ_CLAIM_DISTINCT_DATE ON (RQ_CLAIM_DISTINCT_DATE.EndDate < RQ_Last13Months.EndDate) AND (RQ_CLAIM_DISTINCT_DATE.EndDate >= RQ_Last13Months.StartDate) WHERE RQ_CLAIM_DISTINCT_DATE.EndDate <= RQ_CLAIM_DISTINCT_DATE.ExpectedEndDate AND ProductionSite = 'STT' GROUP BY period; |A DEFINIR
RQ_CLAIM_Month_ExpectedClosure_SANOFI|SELECT period, Count(Object) AS ExpectedClosure FROM RQ_Last13Months LEFT JOIN RQ_CLAIM_DISTINCT_DATE ON (RQ_CLAIM_DISTINCT_DATE.ExpectedEndDate < RQ_Last13Months.EndDate) AND (RQ_CLAIM_DISTINCT_DATE.ExpectedEndDate >= RQ_Last13Months.StartDate) WHERE ProductionSite = 'SANOFI' GROUP BY period; |A DEFINIR
RQ_CLAIM_Month_ExpectedClosure_STT|SELECT period, Count(Object) AS ExpectedClosure FROM RQ_Last13Months LEFT JOIN RQ_CLAIM_DISTINCT_DATE ON (RQ_CLAIM_DISTINCT_DATE.ExpectedEndDate >= RQ_Last13Months.StartDate) AND (RQ_CLAIM_DISTINCT_DATE.ExpectedEndDate < RQ_Last13Months.EndDate) WHERE ProductionSite = 'STT' GROUP BY period; |A DEFINIR
RQ_CLAIM_ONLY_SANOFI|SELECT * FROM RQ_PREPA_CLAIM WHERE ProductionSite = 'SANOFI'; |A DEFINIR
RQ_CLAIM_ONLY_STT|SELECT * FROM RQ_PREPA_CLAIM WHERE ProductionSite = 'STT'; |A DEFINIR
RQ_COPY_KPI_002_APG_EPG|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_APG_EPG_KPI_002 SELECT * FROM KPI_002_PLUS_APG_EPG; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_003_AAA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_AAA_KPI_003 SELECT * FROM KPI_003_PLUS_AAA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_004_PSI|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_PSI_KPI_004 SELECT * FROM KPI_004_PLUS_PSI; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_005_AAA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_AAA_KPI_005 SELECT * FROM KPI_005_PLUS_AAA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_006_AAA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_AAA_KPI_006 SELECT * FROM KPI_006_PLUS_AAA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_008_H2O|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_H2O_KPI_008 SELECT * FROM KPI_008_PLUS_H2O; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_015_PASS|INSERT INTO RES_PASS_KPI_015 SELECT * FROM KPI_015_PLUS_PASS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_019_ANO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ANO_KPI_019 SELECT * FROM KPI_019_Q_ANO; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_019_OOS|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_OOS_KPI_019 SELECT * FROM KPI_019_Q_OOS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_020_ANO_MEDIAN|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ANO_KPI_020_MEDIAN SELECT * FROM KPI_020_Q_ANO_MEDIAN; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_020_ANO_SAMPLE|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ANO_KPI_020_SAMPLE SELECT * FROM KPI_020_Q_ANO_SAMPLE; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_020_OOS_MEDIAN|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_OOS_KPI_020_MEDIAN SELECT * FROM KPI_020_Q_OOS_MEDIAN; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_020_OOS_SAMPLE|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_OOS_KPI_020_SAMPLE SELECT * FROM KPI_020_Q_OOS_SAMPLE; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_021_ANO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ANO_KPI_021 SELECT * FROM KPI_021_Q_ANO; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_021_OOS|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_OOS_KPI_021 SELECT * FROM KPI_021_Q_OOS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_022_ANO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ANO_KPI_022 SELECT * FROM KPI_022_Q_ANO; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_022_OOS|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_OOS_KPI_022 SELECT * FROM KPI_022_Q_OOS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_023_ANO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ANO_KPI_023 SELECT * FROM KPI_023_Q_ANO; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_023_OOS|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_OOS_KPI_023 SELECT * FROM KPI_023_Q_OOS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_024_ANO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ANO_KPI_024 SELECT * FROM KPI_024_Q_ANO; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_024_OOS|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_OOS_KPI_024 SELECT * FROM KPI_024_Q_OOS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_025_ANO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ANO_KPI_025 SELECT * FROM KPI_025_Q_ANO; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_025_OOS|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_OOS_KPI_025 SELECT * FROM KPI_025_Q_OOS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_026_ANO|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_ANO_KPI_026 SELECT * FROM KPI_026_Q_ANO; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_026_OOS|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_OOS_KPI_026 SELECT * FROM KPI_026_Q_OOS; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_027_CAPA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CAPA_KPI_027 SELECT * FROM KPI_027_Q_CAPA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_028_CAPA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CAPA_KPI_028 SELECT * FROM KPI_028_Q_CAPA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_029_CC|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CC_KPI_029 SELECT * FROM KPI_029_Q_CC; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_030_CC|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CC_KPI_030 SELECT * FROM KPI_030_Q_CC; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_031_CAPA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CAPA_KPI_031 SELECT * FROM KPI_031_Q_CAPA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_032_CC|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CC_KPI_032 SELECT * FROM KPI_032_Q_CC; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_033_CC|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CC_KPI_033 SELECT * FROM KPI_033_Q_CC; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_034_CAPA|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CAPA_KPI_034 SELECT * FROM KPI_034_Q_CAPA; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
RQ_COPY_KPI_035_CC|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; INSERT INTO RES_CC_KPI_035 SELECT * FROM KPI_035_Q_CC; |Requ&ecirc;te qui r&eacute;alise la sauvegarde des donn&eacute;es calcul&eacute;es par la requ&ecirc;te KPI* dans une table RES* correspondante. Cette table RES* sera utilis&eacute; par EXCEL pour la construction des Graphes
